date,deviation_pct,position_S1_thr3,position_S2_thr5,position_S3_sc10
2019-04-02,21.08588272959986,0.0,-1.0,-1.0
2019-04-03,21.144004440695863,0.0,-1.0,-1.0
2019-04-04,21.21253265952232,0.0,-1.0,-1.0
2019-04-05,21.187759371048354,0.0,-1.0,-1.0
2019-04-08,21.802115849875126,0.0,-1.0,-1.0
2019-04-09,22.06722335028126,0.0,-1.0,-1.0
2019-04-10,22.18441850105819,0.0,-1.0,-1.0
2019-04-11,20.703737290010025,0.0,-1.0,-1.0
2019-04-12,20.953406918321527,0.0,-1.0,-1.0
2019-04-15,20.44324856176818,0.0,-1.0,-1.0
2019-04-16,20.854709420721672,0.0,-1.0,-1.0
2019-04-17,21.23907770779605,0.0,-1.0,-1.0
2019-04-18,20.804390892498546,0.0,-1.0,-1.0
2019-04-19,20.87693235515291,0.0,-1.0,-1.0
2019-04-22,21.76516509600259,0.0,-1.0,-1.0
2019-04-23,21.93798152277344,0.0,-1.0,-1.0
2019-04-24,21.500932179009812,0.0,-1.0,-1.0
2019-04-25,20.676514516386234,0.0,-1.0,-1.0
2019-04-26,20.50941858919075,0.0,-1.0,-1.0
2019-04-29,20.2958999666194,0.0,-1.0,-1.0
2019-04-30,19.57399460039726,0.0,-1.0,-1.0
2019-05-02,20.30641995457769,0.0,-1.0,-1.0
2019-05-03,20.486136846094084,0.0,-1.0,-1.0
2019-05-06,20.49954069813151,0.0,-1.0,-1.0
2019-05-07,19.870063873833253,0.0,-1.0,-1.0
2019-05-08,18.554624346711222,0.0,-1.0,-1.0
2019-05-10,17.442467598984756,0.0,-1.0,-1.0
2019-05-13,16.95978919389587,0.0,-1.0,-1.0
2019-05-14,19.305587942406866,0.0,-1.0,-1.0
2019-05-15,18.594731620998694,0.0,-1.0,-1.0
2019-05-16,19.62168704622409,0.0,-1.0,-1.0
2019-05-17,19.315592509019663,0.0,-1.0,-1.0
2019-05-20,18.787531884323293,0.0,-1.0,-1.0
2019-05-21,20.525647331197106,0.0,-1.0,-1.0
2019-05-22,20.813036604763212,0.0,-1.0,-1.0
2019-05-23,20.321758244861087,0.0,-1.0,-1.0
2019-05-24,20.19098665353709,0.0,-1.0,-1.0
2019-05-27,20.79441216914144,0.0,-1.0,-1.0
2019-05-28,19.611337144592156,0.0,-1.0,-1.0
2019-05-29,21.09584358943042,0.0,-1.0,-1.0
2019-05-30,21.485496118142834,0.0,-1.0,-1.0
2019-05-31,21.728804774344113,0.0,-1.0,-1.0
2019-06-03,24.804839811513624,0.0,-1.0,-1.0
2019-06-04,23.49265717397675,0.0,-1.0,-1.0
2019-06-05,22.803487166679126,0.0,-1.0,-1.0
2019-06-06,23.639240064582133,0.0,-1.0,-1.0
2019-06-07,23.630658158692608,0.0,-1.0,-1.0
2019-06-10,23.911981700244556,0.0,-1.0,-1.0
2019-06-11,24.244496463574116,0.0,-1.0,-1.0
2019-06-13,24.69682378511098,0.0,-1.0,-1.0
2019-06-14,23.558829382156922,0.0,-1.0,-1.0
2019-06-17,23.255729219095976,0.0,-1.0,-1.0
2019-06-18,24.121259057106048,0.0,-1.0,-1.0
2019-06-19,23.43612426058719,0.0,-1.0,-1.0
2019-06-20,23.8733849340538,0.0,-1.0,-1.0
2019-06-21,23.577573602696276,0.0,-1.0,-1.0
2019-06-24,23.268336108454623,0.0,-1.0,-1.0
2019-06-25,22.918691569365922,0.0,-1.0,-1.0
2019-06-26,24.055381666452558,0.0,-1.0,-1.0
2019-06-27,24.21627789122809,0.0,-1.0,-1.0
2019-06-28,23.492225575835057,0.0,-1.0,-1.0
2019-07-01,24.752998374198466,0.0,-1.0,-1.0
2019-07-02,25.04072293430266,0.0,-1.0,-1.0
2019-07-03,25.66953830670462,0.0,-1.0,-1.0
2019-07-04,26.27050415369423,0.0,-1.0,-1.0
2019-07-05,26.148812624138596,0.0,-1.0,-1.0
2019-07-08,25.137309590381186,0.0,-1.0,-1.0
2019-07-09,25.210084547685963,0.0,-1.0,-1.0
2019-07-10,24.92644169334326,0.0,-1.0,-1.0
2019-07-11,23.381486780791615,0.0,-1.0,-1.0
2019-07-12,23.279782758092637,0.0,-1.0,-1.0
2019-07-15,22.26046084372215,0.0,-1.0,-1.0
2019-07-16,22.385285479854943,0.0,-1.0,-1.0
2019-07-17,20.35668625753346,0.0,-1.0,-1.0
2019-07-18,19.92673016122122,0.0,-1.0,-1.0
2019-07-19,19.584337635650506,0.0,-1.0,-1.0
2019-07-22,18.60939618745785,0.0,-1.0,-1.0
2019-07-23,19.18793687074716,0.0,-1.0,-1.0
2019-07-24,18.07650418331772,0.0,-1.0,-1.0
2019-07-25,18.55857948672719,0.0,-1.0,-1.0
2019-07-26,19.808694558804095,0.0,-1.0,-1.0
2019-07-29,20.330177765323466,0.0,-1.0,-1.0
2019-07-30,20.707282461808063,0.0,-1.0,-1.0
2019-07-31,20.807929421690254,0.0,-1.0,-1.0
2019-08-01,20.588542011572763,0.0,-1.0,-1.0
2019-08-02,19.184618532797472,0.0,-1.0,-1.0
2019-08-05,17.362559059389525,0.0,-1.0,-1.0
2019-08-06,18.709415273849082,0.0,-1.0,-1.0
2019-08-07,18.181500382183003,0.0,-1.0,-1.0
2019-08-08,19.345729996630002,0.0,-1.0,-1.0
2019-08-09,18.649578983363348,0.0,-1.0,-1.0
2019-08-12,19.382047862496155,0.0,-1.0,-1.0
2019-08-13,18.99528918627422,0.0,-1.0,-1.0
2019-08-14,17.19746224419405,0.0,-1.0,-1.0
2019-08-15,16.693180887257284,0.0,-1.0,-1.0
2019-08-16,16.22500007269658,0.0,-1.0,-1.0
2019-08-19,17.797473696227506,0.0,-1.0,-1.0
2019-08-20,18.583021896658856,0.0,-1.0,-1.0
2019-08-21,18.225738505549806,0.0,-1.0,-1.0
2019-08-22,18.143100449986594,0.0,-1.0,-1.0
2019-08-23,17.54117679400626,0.0,-1.0,-1.0
2019-08-26,17.466101079807927,0.0,-1.0,-1.0
2019-08-27,17.514820677812402,0.0,-1.0,-1.0
2019-08-28,18.175942731274432,0.0,-1.0,-1.0
2019-08-29,19.668255220173748,0.0,-1.0,-1.0
2019-08-30,20.11269051194089,0.0,-1.0,-1.0
2019-09-02,21.45221503653927,0.0,-1.0,-1.0
2019-09-03,21.392087589779972,0.0,-1.0,-1.0
2019-09-04,21.601369254696845,0.0,-1.0,-1.0
2019-09-05,22.14723557778584,0.0,-1.0,-1.0
2019-09-06,21.775290662283787,0.0,-1.0,-1.0
2019-09-09,21.25769186729496,0.0,-1.0,-1.0
2019-09-10,21.31930782764533,0.0,-1.0,-1.0
2019-09-11,22.537782100217797,0.0,-1.0,-1.0
2019-09-12,21.473702284939456,0.0,-1.0,-1.0
2019-09-13,21.178359926661216,0.0,-1.0,-1.0
2019-09-16,23.036996258865816,0.0,-1.0,-1.0
2019-09-17,22.638148603800666,0.0,-1.0,-1.0
2019-09-18,22.521333972098834,0.0,-1.0,-1.0
2019-09-19,21.173905309358986,0.0,-1.0,-1.0
2019-09-20,21.204227242377428,0.0,-1.0,-1.0
2019-09-23,20.7242446833138,0.0,-1.0,-1.0
2019-09-24,19.614783181634476,0.0,-1.0,-1.0
2019-09-25,19.72245943416886,0.0,-1.0,-1.0
2019-09-26,20.27832939662897,0.0,-1.0,-1.0
2019-09-27,19.556229294480467,0.0,-1.0,-1.0
2019-09-30,19.243256556932376,0.0,-1.0,-1.0
2019-10-01,19.808860113532134,0.0,-1.0,-1.0
2019-10-02,18.021528754630722,0.0,-1.0,-1.0
2019-10-03,17.515466407228054,0.0,-1.0,-1.0
2019-10-04,16.300066360426534,0.0,-1.0,-1.0
2019-10-07,16.957681309610773,0.0,-1.0,-1.0
2019-10-08,16.56630985018872,0.0,-1.0,-1.0
2019-10-09,16.605751908061727,0.0,-1.0,-1.0
2019-10-10,16.036821633544186,0.0,-1.0,-1.0
2019-10-11,15.480082499628534,0.0,-1.0,-1.0
2019-10-14,14.825040575919557,0.0,-1.0,-1.0
2019-10-15,15.571393889109997,0.0,-1.0,-1.0
2019-10-16,16.959940053388966,0.0,-1.0,-1.0
2019-10-17,17.000562190961933,0.0,-1.0,-1.0
2019-10-18,16.442548142814516,0.0,-1.0,-1.0
2019-10-21,16.44425402073848,0.0,-1.0,-1.0
2019-10-22,17.888261567791865,0.0,-1.0,-1.0
2019-10-23,18.706139659296973,0.0,-1.0,-1.0
2019-10-24,21.17308943505989,0.0,-1.0,-1.0
2019-10-25,20.308537198031562,0.0,-1.0,-1.0
2019-10-28,19.436470401552185,0.0,-1.0,-1.0
2019-10-29,20.813911838556585,0.0,-1.0,-1.0
2019-10-30,21.99667332254944,0.0,-1.0,-1.0
2019-10-31,21.337232129128726,0.0,-1.0,-1.0
2019-11-01,22.285692298286207,0.0,-1.0,-1.0
2019-11-05,22.935076881679173,0.0,-1.0,-1.0
2019-11-06,24.160610460577338,0.0,-1.0,-1.0
2019-11-07,25.0725661435663,0.0,-1.0,-1.0
2019-11-08,23.69437988790011,0.0,-1.0,-1.0
2019-11-11,23.62977140534024,0.0,-1.0,-1.0
2019-11-12,23.47543510790362,0.0,-1.0,-1.0
2019-11-13,23.17698822203573,0.0,-1.0,-1.0
2019-11-14,22.236636543855592,0.0,-1.0,-1.0
2019-11-15,22.484394655069153,0.0,-1.0,-1.0
2019-11-18,22.002817835052912,0.0,-1.0,-1.0
2019-11-19,22.356999357873832,0.0,-1.0,-1.0
2019-11-20,22.110781117835554,0.0,-1.0,-1.0
2019-11-21,22.225472829835425,0.0,-1.0,-1.0
2019-11-22,22.21212962666681,0.0,-1.0,-1.0
2019-11-25,22.713791472170406,0.0,-1.0,-1.0
2019-11-26,21.48309448289496,0.0,-1.0,-1.0
2019-11-27,21.452358018246386,0.0,-1.0,-1.0
2019-11-28,21.59014684652998,0.0,-1.0,-1.0
2019-11-29,21.864661799863015,0.0,-1.0,-1.0
2019-12-02,21.383788014908212,0.0,-1.0,-1.0
2019-12-03,19.79629015997584,0.0,-1.0,-1.0
2019-12-04,20.15937936366501,0.0,-1.0,-1.0
2019-12-05,20.14500921537539,0.0,-1.0,-1.0
2019-12-06,21.160862448168395,0.0,-1.0,-1.0
2019-12-09,21.811781859162682,0.0,-1.0,-1.0
2019-12-10,21.357822956608796,0.0,-1.0,-1.0
2019-12-11,22.297380280152378,0.0,-1.0,-1.0
2019-12-12,22.759862401567066,0.0,-1.0,-1.0
2019-12-13,23.662541593113207,0.0,-1.0,-1.0
2019-12-16,23.83218207949276,0.0,-1.0,-1.0
2019-12-17,23.982819994395488,0.0,-1.0,-1.0
2019-12-18,24.172635366800478,0.0,-1.0,-1.0
2019-12-19,23.83341439783586,0.0,-1.0,-1.0
2019-12-20,24.075228587439156,0.0,-1.0,-1.0
2019-12-23,24.588103325770017,0.0,-1.0,-1.0
2019-12-24,24.129127618204404,0.0,-1.0,-1.0
2019-12-25,23.98616086313332,0.0,-1.0,-1.0
2019-12-26,23.525431390459595,0.0,-1.0,-1.0
2019-12-27,25.22729818122493,0.0,-1.0,-1.0
2019-12-30,24.361802938961418,0.0,-1.0,-1.0
2020-01-03,24.984967612076005,0.0,-1.0,-1.0
2020-01-06,25.230206651993203,0.0,-1.0,-1.0
2020-01-08,26.303495367862073,0.0,-1.0,-1.0
2020-01-09,26.189984263351217,0.0,-1.0,-1.0
2020-01-10,25.284297412012368,0.0,-1.0,-1.0
2020-01-13,25.784952849668507,0.0,-1.0,-1.0
2020-01-14,25.2704435306069,0.0,-1.0,-1.0
2020-01-15,25.674321721300043,0.0,-1.0,-1.0
2020-01-16,26.40035952177009,0.0,-1.0,-1.0
2020-01-17,27.63141905722055,0.0,-1.0,-1.0
2020-01-20,28.455588533479403,0.0,-1.0,-1.0
2020-01-21,28.03022156423487,0.0,-1.0,-1.0
2020-01-22,26.56287223857734,0.0,-1.0,-1.0
2020-01-23,24.87274803013746,0.0,-1.0,-1.0
2020-01-24,24.92138820849521,0.0,-1.0,-1.0
2020-01-27,22.987071225860124,0.0,-1.0,-1.0
2020-01-28,23.990089584294626,0.0,-1.0,-1.0
2020-01-29,24.499968738569233,0.0,-1.0,-1.0
2020-01-30,23.937864129028274,0.0,-1.0,-1.0
2020-01-31,22.90240837076425,0.0,-1.0,-1.0
2020-02-03,22.727348886506427,0.0,-1.0,-1.0
2020-02-04,23.325279288768087,0.0,-1.0,-1.0
2020-02-05,23.76739311021574,0.0,-1.0,-1.0
2020-02-06,23.132849949295608,0.0,-1.0,-1.0
2020-02-07,22.392898944281736,0.0,-1.0,-1.0
2020-02-10,21.116289948819823,0.0,-1.0,-1.0
2020-02-11,22.467670990360865,0.0,-1.0,-1.0
2020-02-12,22.880280057166978,0.0,-1.0,-1.0
2020-02-13,22.28248606650791,0.0,-1.0,-1.0
2020-02-14,21.263027358020903,0.0,-1.0,-1.0
2020-02-17,21.831550795848376,0.0,-1.0,-1.0
2020-02-18,20.480485435319395,0.0,-1.0,-1.0
2020-02-19,21.49498537045251,0.0,-1.0,-1.0
2020-02-20,21.661629412137895,0.0,-1.0,-1.0
2020-02-21,21.19827593326884,0.0,-1.0,-1.0
2020-02-25,17.717866424761873,0.0,-1.0,-1.0
2020-02-26,18.18418736662608,0.0,-1.0,-1.0
2020-02-27,15.653029547074215,0.0,-1.0,-1.0
2020-02-28,12.064933864365447,0.0,-1.0,-1.0
2020-03-02,10.959434875056107,0.0,-1.0,-1.0
2020-03-03,11.382636945159996,0.0,-1.0,-1.0
2020-03-04,10.735010742864404,0.0,-1.0,-1.0
2020-03-05,11.381941580473033,0.0,-1.0,-1.0
2020-03-06,9.805028705701456,0.0,-1.0,-1.0
2020-03-10,5.1694796654194075,0.0,-1.0,-0.9805028705701457
2020-03-11,6.842708499652894,0.0,-1.0,-0.5169479665419408
2020-03-12,4.181797596099335,0.0,-1.0,-0.6842708499652894
2020-03-13,3.7680657110517712,0.0,0.0,-0.4181797596099335
2020-03-16,3.581197665144842,0.0,0.0,-0.3768065711051771
2020-03-17,1.7695779318010807,0.0,0.0,-0.3581197665144842
2020-03-18,0.06514145717220199,0.0,0.0,-0.17695779318010807
2020-03-19,5.449004920573497,0.0,0.0,-0.006514145717220199
2020-03-20,4.528568175739545,0.0,-1.0,-0.5449004920573497
2020-03-23,0.6032194806238733,0.0,0.0,-0.45285681757395446
2020-03-24,4.578155718547827,0.0,0.0,-0.06032194806238733
2020-03-25,6.217049904827654,0.0,0.0,-0.4578155718547827
2020-03-26,7.640607263476884,0.0,-1.0,-0.6217049904827654
2020-03-27,3.5957673387546185,0.0,-1.0,-0.7640607263476884
2020-03-30,5.122289238578115,0.0,0.0,-0.35957673387546185
2020-03-31,6.7195416660666085,0.0,-1.0,-0.5122289238578115
2020-04-01,5.823496648181736,0.0,-1.0,-0.6719541666066609
2020-04-02,9.208841959527025,0.0,-1.0,-0.5823496648181736
2020-04-03,10.065421164717314,0.0,-1.0,-0.9208841959527025
2020-04-06,11.541711304408487,0.0,-1.0,-1.0
2020-04-07,12.13439425735019,0.0,-1.0,-1.0
2020-04-08,13.874957410795297,0.0,-1.0,-1.0
2020-04-09,14.897348688124957,0.0,-1.0,-1.0
2020-04-10,13.650269804515048,0.0,-1.0,-1.0
2020-04-13,11.754703536929444,0.0,-1.0,-1.0
2020-04-14,11.810933045791083,0.0,-1.0,-1.0
2020-04-15,6.840840803626946,0.0,-1.0,-1.0
2020-04-16,6.5346706323183845,0.0,-1.0,-0.6840840803626946
2020-04-17,4.325104654495093,0.0,-1.0,-0.6534670632318385
2020-04-20,2.975820466681278,0.0,0.0,-0.43251046544950933
2020-04-21,2.784795652330807,0.0,0.0,-0.2975820466681278
2020-04-22,5.414211346291586,0.0,0.0,-0.2784795652330807
2020-04-23,5.729971625132602,0.0,-1.0,-0.5414211346291586
2020-04-24,3.6543123642059916,0.0,-1.0,-0.5729971625132602
2020-04-27,4.3745150020046975,0.0,0.0,-0.36543123642059916
2020-04-28,6.055560149391592,0.0,0.0,-0.43745150020046975
2020-04-29,8.169781825448496,0.0,-1.0,-0.6055560149391592
2020-04-30,7.936050682490081,0.0,-1.0,-0.8169781825448497
2020-05-04,6.933097285381606,0.0,-1.0,-0.7936050682490081
2020-05-05,7.995955118155185,0.0,-1.0,-0.6933097285381606
2020-05-06,7.403011865240172,0.0,-1.0,-0.7995955118155185
2020-05-07,7.351037377528158,0.0,-1.0,-0.7403011865240172
2020-05-08,6.147665976467742,0.0,-1.0,-0.7351037377528158
2020-05-12,5.591731952787149,0.0,-1.0,-0.6147665976467742
2020-05-13,4.001870451428036,0.0,-1.0,-0.5591731952787149
2020-05-14,2.6402630327077903,0.0,0.0,-0.40018704514280357
2020-05-15,1.6195022064548148,0.0,0.0,-0.26402630327077903
2020-05-18,5.109820883153304,0.0,0.0,-0.16195022064548148
2020-05-19,6.0221536089889005,0.0,-1.0,-0.5109820883153304
2020-05-20,8.39011862854222,0.0,-1.0,-0.60221536089889
2020-05-21,6.474858501337422,0.0,-1.0,-0.839011862854222
2020-05-22,6.576592663738068,0.0,-1.0,-0.6474858501337422
2020-05-25,8.457031510805834,0.0,-1.0,-0.6576592663738068
2020-05-26,8.779114408997346,0.0,-1.0,-0.8457031510805835
2020-05-27,8.920667684724393,0.0,-1.0,-0.8779114408997346
2020-05-28,10.524329744285055,0.0,-1.0,-0.8920667684724393
2020-05-29,9.073238001988248,0.0,-1.0,-1.0
2020-06-01,9.595137420216071,0.0,-1.0,-0.9073238001988249
2020-06-02,11.378157324784999,0.0,-1.0,-0.9595137420216071
2020-06-03,13.350453093306335,0.0,-1.0,-1.0
2020-06-04,11.251539430051348,0.0,-1.0,-1.0
2020-06-05,13.488562216618337,0.0,-1.0,-1.0
2020-06-08,14.268659574478848,0.0,-1.0,-1.0
2020-06-09,13.097015039850124,0.0,-1.0,-1.0
2020-06-10,11.819768754049175,0.0,-1.0,-1.0
2020-06-11,10.242429754062886,0.0,-1.0,-1.0
2020-06-15,8.814677886809385,0.0,-1.0,-1.0
2020-06-16,9.771446840379806,0.0,-1.0,-0.8814677886809386
2020-06-17,8.626245989257896,0.0,-1.0,-0.9771446840379805
2020-06-18,8.099020804716627,0.0,-1.0,-0.8626245989257897
2020-06-19,8.89743882276921,0.0,-1.0,-0.8099020804716628
2020-06-22,9.865710723642863,0.0,-1.0,-0.889743882276921
2020-06-23,10.95505646278161,0.0,-1.0,-0.9865710723642862
2020-06-25,10.283432637330915,0.0,-1.0,-1.0
2020-06-26,9.857616145074012,0.0,-1.0,-1.0
2020-06-29,10.470874188390788,0.0,-1.0,-0.9857616145074011
2020-06-30,10.604606055518783,0.0,-1.0,-1.0
2020-07-02,12.100038040416706,0.0,-1.0,-1.0
2020-07-03,13.70954008912304,0.0,-1.0,-1.0
2020-07-06,14.704126751121116,0.0,-1.0,-1.0
2020-07-07,13.50725293274191,0.0,-1.0,-1.0
2020-07-08,12.49142807220791,0.0,-1.0,-1.0
2020-07-09,10.88798919089642,0.0,-1.0,-1.0
2020-07-10,11.635375395739889,0.0,-1.0,-1.0
2020-07-13,9.667692234931579,0.0,-1.0,-1.0
2020-07-14,8.63161631028948,0.0,-1.0,-0.966769223493158
2020-07-15,8.854229870669371,0.0,-1.0,-0.863161631028948
2020-07-16,9.236849020418658,0.0,-1.0,-0.8854229870669372
2020-07-17,9.57794172580899,0.0,-1.0,-0.9236849020418658
2020-07-20,10.2031317993452,0.0,-1.0,-0.9577941725808992
2020-07-21,10.75391818577831,0.0,-1.0,-1.0
2020-07-22,11.255984080627602,0.0,-1.0,-1.0
2020-07-23,11.825080405034804,0.0,-1.0,-1.0
2020-07-24,12.239320567060808,0.0,-1.0,-1.0
2020-07-27,13.218091107179442,0.0,-1.0,-1.0
2020-07-28,13.74340739040736,0.0,-1.0,-1.0
2020-07-29,14.619926336001576,0.0,-1.0,-1.0
2020-07-30,13.87416572945761,0.0,-1.0,-1.0
2020-07-31,14.81365233297456,0.0,-1.0,-1.0
2020-08-03,14.626271613902553,0.0,-1.0,-1.0
2020-08-04,14.768435641845134,0.0,-1.0,-1.0
2020-08-05,16.613741466984532,0.0,-1.0,-1.0
2020-08-06,16.617820037877884,0.0,-1.0,-1.0
2020-08-07,15.695930103302459,0.0,-1.0,-1.0
2020-08-10,15.160632808862285,0.0,-1.0,-1.0
2020-08-11,16.629528992769572,0.0,-1.0,-1.0
2020-08-12,18.47055553212047,0.0,-1.0,-1.0
2020-08-13,19.566703226997674,0.0,-1.0,-1.0
2020-08-14,19.19140115986999,0.0,-1.0,-1.0
2020-08-17,20.632238749879694,0.0,-1.0,-1.0
2020-08-18,19.234037605665556,0.0,-1.0,-1.0
2020-08-19,18.896812823410002,0.0,-1.0,-1.0
2020-08-20,16.735237835132754,0.0,-1.0,-1.0
2020-08-21,17.109634843726983,0.0,-1.0,-1.0
2020-08-24,17.961419021275415,0.0,-1.0,-1.0
2020-08-25,17.86015313997047,0.0,-1.0,-1.0
2020-08-26,18.739779883983676,0.0,-1.0,-1.0
2020-08-27,16.812398605636325,0.0,-1.0,-1.0
2020-08-28,14.844287497862553,0.0,-1.0,-1.0
2020-08-31,14.053072176232106,0.0,-1.0,-1.0
2020-09-01,13.860899239620373,0.0,-1.0,-1.0
2020-09-02,14.383361655415206,0.0,-1.0,-1.0
2020-09-03,13.381843542004802,0.0,-1.0,-1.0
2020-09-04,12.324715381964957,0.0,-1.0,-1.0
2020-09-07,13.002916845500035,0.0,-1.0,-1.0
2020-09-08,11.880605280562829,0.0,-1.0,-1.0
2020-09-09,10.950464977730867,0.0,-1.0,-1.0
2020-09-10,11.326629622651495,0.0,-1.0,-1.0
2020-09-11,12.086340815790475,0.0,-1.0,-1.0
2020-09-14,12.760455680304794,0.0,-1.0,-1.0
2020-09-15,14.677651399364034,0.0,-1.0,-1.0
2020-09-16,14.185170954961169,0.0,-1.0,-1.0
2020-09-17,14.052475341226112,0.0,-1.0,-1.0
2020-09-18,13.466809741203356,0.0,-1.0,-1.0
2020-09-21,10.455474388526941,0.0,-1.0,-1.0
2020-09-22,11.189132061548634,0.0,-1.0,-1.0
2020-09-23,12.501049840039258,0.0,-1.0,-1.0
2020-09-24,12.436979447989206,0.0,-1.0,-1.0
2020-09-25,11.82901090737074,0.0,-1.0,-1.0
2020-09-28,13.111489118395237,0.0,-1.0,-1.0
2020-09-29,12.085063818233156,0.0,-1.0,-1.0
2020-09-30,11.673795388978325,0.0,-1.0,-1.0
2020-10-01,10.459108664766914,0.0,-1.0,-1.0
2020-10-02,8.989878178103972,0.0,-1.0,-1.0
2020-10-05,9.976402281134632,0.0,-1.0,-0.8989878178103972
2020-10-06,9.949567490596834,0.0,-1.0,-0.9976402281134633
2020-10-07,7.6104633125372745,0.0,-1.0,-0.9949567490596833
2020-10-08,7.070071041721304,0.0,-1.0,-0.7610463312537274
2020-10-09,6.633846624424744,0.0,-1.0,-0.7070071041721304
2020-10-12,7.0359164466014645,0.0,-1.0,-0.6633846624424744
2020-10-13,6.103882731414578,0.0,-1.0,-0.7035916446601465
2020-10-14,7.148015697214216,0.0,-1.0,-0.6103882731414578
2020-10-15,6.004888308489176,0.0,-1.0,-0.7148015697214216
2020-10-16,5.032359945985454,0.0,-1.0,-0.6004888308489176
2020-10-19,4.708240494102833,0.0,-1.0,-0.5032359945985454
2020-10-20,5.001597479551534,0.0,0.0,-0.47082404941028333
2020-10-21,4.174059334779012,0.0,-1.0,-0.5001597479551534
2020-10-22,5.1324729679240955,0.0,0.0,-0.4174059334779012
2020-10-23,5.364517382865319,0.0,-1.0,-0.5132472967924095
2020-10-26,4.293176586196679,0.0,-1.0,-0.5364517382865319
2020-10-27,3.6610815130677654,0.0,0.0,-0.42931765861966786
2020-10-28,1.5499902715897962,0.0,0.0,-0.36610815130677654
2020-10-29,2.4993977302596004,0.0,0.0,-0.15499902715897962
2020-10-30,2.1491277820106847,0.0,0.0,-0.24993977302596004
2020-11-02,4.81027535491132,0.0,0.0,-0.21491277820106847
2020-11-03,6.4183447671377625,0.0,0.0,-0.481027535491132
2020-11-05,7.121690475643394,0.0,-1.0,-0.6418344767137762
2020-11-06,8.046578383145464,0.0,-1.0,-0.7121690475643394
2020-11-09,11.024219943471735,0.0,-1.0,-0.8046578383145464
2020-11-10,11.800225830999755,0.0,-1.0,-1.0
2020-11-11,12.110763109437638,0.0,-1.0,-1.0
2020-11-12,12.39102279063613,0.0,-1.0,-1.0
2020-11-13,12.154423635067024,0.0,-1.0,-1.0
2020-11-16,14.064401153340246,0.0,-1.0,-1.0
2020-11-17,13.120835518594909,0.0,-1.0,-1.0
2020-11-18,14.154037943443054,0.0,-1.0,-1.0
2020-11-19,13.137013618766268,0.0,-1.0,-1.0
2020-11-20,13.194354541409869,0.0,-1.0,-1.0
2020-11-23,12.837750575128526,0.0,-1.0,-1.0
2020-11-24,14.734763712560529,0.0,-1.0,-1.0
2020-11-25,16.32205112302314,0.0,-1.0,-1.0
2020-11-26,16.62202327000337,0.0,-1.0,-1.0
2020-11-27,16.818180873233523,0.0,-1.0,-1.0
2020-11-30,15.664672485522324,0.0,-1.0,-1.0
2020-12-01,17.234787614299464,0.0,-1.0,-1.0
2020-12-02,18.6528034616396,0.0,-1.0,-1.0
2020-12-03,17.694011391378783,0.0,-1.0,-1.0
2020-12-04,18.158132492028333,0.0,-1.0,-1.0
2020-12-07,18.48565133533382,0.0,-1.0,-1.0
2020-12-08,17.535339432425022,0.0,-1.0,-1.0
2020-12-09,18.851494724825457,0.0,-1.0,-1.0
2020-12-10,20.8123389709479,0.0,-1.0,-1.0
2020-12-11,21.31657602784225,0.0,-1.0,-1.0
2020-12-14,20.529863216915277,0.0,-1.0,-1.0
2020-12-15,20.299171477376944,0.0,-1.0,-1.0
2020-12-16,21.13307266482305,0.0,-1.0,-1.0
2020-12-17,21.216765802855896,0.0,-1.0,-1.0
2020-12-18,21.402159059595217,0.0,-1.0,-1.0
2020-12-21,18.671711206257125,0.0,-1.0,-1.0
2020-12-22,20.64243602029414,0.0,-1.0,-1.0
2020-12-23,21.553180404688742,0.0,-1.0,-1.0
2020-12-24,21.21815268225098,0.0,-1.0,-1.0
2020-12-25,21.188777717180752,0.0,-1.0,-1.0
2020-12-28,21.377784042472104,0.0,-1.0,-1.0
2020-12-29,21.560243495990594,0.0,-1.0,-1.0
2020-12-30,22.095991058185938,0.0,-1.0,-1.0
2021-01-04,23.952069025377277,0.0,-1.0,-1.0
2021-01-05,23.53834052396948,0.0,-1.0,-1.0
2021-01-06,24.09896240987748,0.0,-1.0,-1.0
2021-01-08,27.608801245736725,0.0,-1.0,-1.0
2021-01-11,29.27974143182903,0.0,-1.0,-1.0
2021-01-12,28.863905237622454,0.0,-1.0,-1.0
2021-01-13,29.22725038290588,0.0,-1.0,-1.0
2021-01-14,29.856188420284234,0.0,-1.0,-1.0
2021-01-15,29.248083417130943,0.0,-1.0,-1.0
2021-01-18,30.12634669654719,0.0,-1.0,-1.0
2021-01-19,28.365036285594524,0.0,-1.0,-1.0
2021-01-20,29.44797909994097,0.0,-1.0,-1.0
2021-01-21,28.12910610801891,0.0,-1.0,-1.0
2021-01-22,27.609079323189945,0.0,-1.0,-1.0
2021-01-25,28.12541061442535,0.0,-1.0,-1.0
2021-01-26,27.06478237914707,0.0,-1.0,-1.0
2021-01-27,25.70337036633916,0.0,-1.0,-1.0
2021-01-28,25.305301371331446,0.0,-1.0,-1.0
2021-01-29,22.627303506170392,0.0,-1.0,-1.0
2021-02-01,22.884370344782834,0.0,-1.0,-1.0
2021-02-02,25.422105051210252,0.0,-1.0,-1.0
2021-02-03,25.07756743354228,0.0,-1.0,-1.0
2021-02-04,25.537846423133548,0.0,-1.0,-1.0
2021-02-05,25.26805985084881,0.0,-1.0,-1.0
2021-02-08,27.160755210199603,0.0,-1.0,-1.0
